stim_num	turker_label	true_label	is_correct	eventType	iterationName	gameid	time	role	rule_idx	rule_type	train_data_fn	test_data_fn
9	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
10	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
11	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
12	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
13	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
14	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
15	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
16	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
17	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
18	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
19	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
20	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
21	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
22	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
23	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
24	true	false	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
25	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
26	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
27	true	false	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
28	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
29	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
30	true	false	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066363939	student	11	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_bird_and_body_color_orange)_or_small_1.json	./js/test_data_(critter_bird_and_body_color_orange)_or_small_1.json
0	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
1	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
2	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
3	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
4	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
5	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
6	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
7	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
8	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
9	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
10	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
11	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
12	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
13	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
14	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
15	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
16	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
17	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
18	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
19	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
20	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
21	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
22	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
23	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
24	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
25	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
26	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
27	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
28	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
29	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
30	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066697594	student	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
0	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
1	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
2	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
3	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
4	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
5	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
6	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
7	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
8	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
9	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
10	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
11	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
12	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
13	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
14	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
15	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
16	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
17	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
18	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
19	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
20	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
21	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
22	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
23	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
24	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
25	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
26	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
27	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
28	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
29	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
30	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542066720734	explorer	12	CONJUNCTION,DISJUNCTION	./js/training_data_(critter_fish_and_large)_or_body_color_blue_1.json	./js/test_data_(critter_fish_and_large)_or_body_color_blue_1.json
0	true	false	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
1	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
2	true	false	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
3	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
4	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
5	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
6	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
7	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
8	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
9	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
10	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
11	true	false	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
12	false	false	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
13	false	true	false	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
14	true	true	true	logTest	pilot	2529-2a9a5854-39b7-4f29-a61f-be889e8f20e9	1542067086316	explorer	13	DISJUNCTION,CONJUNCTION	./js/training_data_(critter_bug_or_small)_and_second_color_red_1.json	./js/test_data_(critter_bug_or_small)_and_second_color_red_1.json
