experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	Can u see the difference	6.933	chatMessage	F	?
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	They showed me nothing. You need to tell me about zorbs.	10.668	chatMessage	F	O
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	It looks looks like a flower with like 8 pedals. But there are some whole look exactly alike that werent zorb	37.119	chatMessage	I	G
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	What color or colors are zorbs?	9.424	chatMessage	F	?
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	They were all different colors but looked mostly orange and purple 	23.479	chatMessage	F	Q
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	You said there were some non-zorbs. Did they have a different number of petals, or something other than a petal?	20.033	chatMessage	F	?
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	No not that I could see. I would say 80 percent of the ones with the many petals where zorbs	51.068000000000005	chatMessage	F	N
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	Well let's take a look at the grid and discuss it in the next round after we see the score.	15.242	chatMessage	F	O
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	1	My timer's going to run out unless this goes about 10x faster. There were spikes and vines and different markings on the petals.	27.708000000000002	chatMessage	F	G
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	1	To keep it simple the kewp has this tiny orange looking berry things on the end	46.118	chatMessage	F	G
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	1	Kewp - berries. Anything else or move on?	8.525	chatMessage	F	?
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	25	trees with white leaves or orange berries	trees_white_leaves_or_orange_berries	1	Move on	18.125999999999998	chatMessage	F	I
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	5	bugs without wings	bugs_without_wings	2	It has 10 legs	8.491	chatMessage	I	G
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	5	bugs without wings	bugs_without_wings	2	anything else?	2.623	chatMessage	F	?
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	5	bugs without wings	bugs_without_wings	2	that's it	3.852	chatMessage	F	A
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	3	It has muiltple whiskers 	7.432	chatMessage	I	G
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	3	My timer already ran out so I'm only going on so you don't also lose your pay. What else other than whiskers? Last time you didn't mention wings	26.989	chatMessage	F	?
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	3	that's all I can see	3.883	chatMessage	F	Q
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	3	Okay moving on	2.115	chatMessage	F	A
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	The mutple feathers on the tail all I can see	11.522	chatMessage	I	Q
mp-game-6	pilot	5704-e8e559b1-e414-485a-8fa8-9418e852958d	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	OK	0.594	chatMessage	F	A
