experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	kweep are generally lavendar, orange, and/or white.  they usually have wings and legs. googly eyes, and antennas 	29.928	chatMessage	I	P
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	can you give me more details?	9.347000000000001	chatMessage	F	?
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	0	they look like bugs, have wings and many legs	24.476	chatMessage	I	G
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	1	luzak are trees with WHITE leaves. the trunk can be any color	15.255	chatMessage	I	G
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	1	they may or may not have fruit on them.  the specifically have white leaves that make them distinct from the others	12.669	chatMessage	I	G
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	student	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	1	good	1.178	chatMessage	F	A
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	31	birds with (purple crests and purple tails) or orange wings	birds_purple_crests_purple_tails_or_orange_wings	2	zorb does not have any distinguishing characteristics compared to non-zorbs. it is impossible to distinguish	18.359	chatMessage	I	G
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	31	birds with (purple crests and purple tails) or orange wings	birds_purple_crests_purple_tails_or_orange_wings	2	they look like birds, have purple, orange or white features and always a yellow beak	13.277000000000001	chatMessage	I	Q
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	3	oller look like fish that ALWAYS have 3 whiskers and 3 WHITE stripes on their body and tail (2 on the body and 1 on the tail) that are always white	26.271	chatMessage	I	Q
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	3	they come in orange, white and purple	5.038	chatMessage	I	G
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	1	flowers with thorns	flowers_thorns	4	morseth always have thorns on their body, no matter what color they are. they look like flowers	9.837	chatMessage	I	Q
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	1	flowers with thorns	flowers_thorns	4	they come in white, purple, and orange	4.92	chatMessage	I	G
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	explorer	1	flowers with thorns	flowers_thorns	4	key feature are thorns(spikes) on the stem	8.648	chatMessage	I	G
mp-game-6	pilot	5416-ab34d4cf-c24c-445f-99aa-cbbd258f0fbe	1550000000000.0	student	1	flowers with thorns	flowers_thorns	4	thanks	285.13	chatMessage	F	A
