stim_num	turker_label	true_label	is_correct	eventType	experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num
0	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
1	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
2	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
3	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
4	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
5	true	true	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
6	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
7	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
8	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
9	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
10	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
11	true	true	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
12	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
13	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
14	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
15	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
16	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
17	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
18	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
19	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
20	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
21	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
22	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
23	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
24	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
25	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
26	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
27	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
28	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
29	true	true	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
30	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
31	false	false	true	logTest	mp-game-6	pilot	5750-11571e24-47da-46bd-88da-ca3e529c51a8	1548444089821	student	11	"fish with white stripes and whiskers"	fish_white_stripes_whiskers	0
