stim_num	turker_label	true_label	is_correct	eventType	experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num
11	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
12	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
13	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
14	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
15	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
16	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
17	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
18	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
19	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
20	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
21	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
22	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
23	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
24	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
25	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
26	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
27	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
28	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
29	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
30	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
31	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
32	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
33	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
34	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
35	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
36	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
37	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
38	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
39	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
40	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
41	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
42	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
43	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
44	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
45	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
46	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
47	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
48	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
49	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931914135	explorer	3	"fish with whiskers"	fish_whiskers	0
0	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
1	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
2	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
3	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
4	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
5	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
6	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
7	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
8	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
9	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
10	false	true	false	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
11	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
12	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
13	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
14	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
15	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
16	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
17	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
18	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
19	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
20	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
21	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
22	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
23	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
24	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
25	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
26	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
27	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
28	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
29	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
30	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
31	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
32	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
33	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
34	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
35	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
36	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
37	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
38	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
39	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
40	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
41	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
42	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
43	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
44	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
45	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
46	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
47	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
48	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
49	true	true	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547931921856	student	3	"fish with whiskers"	fish_whiskers	0
0	false	false	true	logTest	mp-game-6	pilot	7523-9f35bee6-f3c8-49e7-aecc-f53fdc1e1c4b	1547932194626	explorer	13	"bugs with wings and antennae"	bugs_wings_antennae	1
